id,iata_code,iata_city_code,iata_country_code,name,inserted_at,updated_at,source_type,alternative_names,icao_code,disabled_at,city_name,latitude,longitude,time_zone
arp_hwo_us,HWO,HWO,US,North Perry Airport,2023-03-17T13:41:38.108594Z,2023-03-17T13:41:38.108594Z,ALGORITHM,{},KHWO,,Hollywood,26.00168,-80.240344,America/New_York
arp_lie_cd,LIE,LIE,CD,Libenge Airport,2023-03-17T13:41:38.108619Z,2023-03-17T13:41:38.108619Z,ALGORITHM_AND_MANUAL_REVIEW,{},FZFA,,Libenge,3.627558,18.637971,Africa/Kinshasa
arp_mky_au,MKY,MKY,AU,Mackay Airport,2023-03-17T13:41:38.108645Z,2023-03-17T13:41:38.108645Z,ALGORITHM,{},YBMK,,Mackay,-21.172564,149.18066,Australia/Brisbane
arp_rbk_us,RBK,RBK,US,French Valley Airport,2023-03-17T13:41:38.108684Z,2023-03-17T13:41:38.108684Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Temecula/Murrieta,33.574342,-117.129233,America/Los_Angeles
arp_iwj_jp,IWJ,IWJ,JP,Iwami Airport,2023-03-17T13:41:38.108711Z,2023-03-17T13:41:38.108711Z,ALGORITHM,{},RJOW,,Masuda,34.676433,131.790643,Asia/Tokyo
arp_yls_ca,YLS,YLS,CA,Lebel-sur-Quevillon Airport,2023-03-17T13:41:38.108738Z,2023-03-17T13:41:38.108738Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Lebel-sur-Quévillon,49.03015,-77.017071,America/Toronto
arp_knd_cd,KND,KND,CD,Kindu Airport,2023-03-17T13:41:38.108764Z,2023-03-17T13:41:38.108764Z,ALGORITHM,{},FZOA,,Kindu,-2.922701,25.915207,Africa/Lubumbashi
arp_mhd_ir,MHD,MHD,IR,Mashhad International Airport,2023-03-17T13:41:38.10879Z,2023-03-17T13:41:38.10879Z,ALGORITHM,{},OIMM,,Mashhad,36.231382,59.641261,Asia/Tehran
arp_cvc_au,CVC,CVC,AU,Cleve Airport,2023-03-17T13:41:38.108815Z,2023-03-17T13:41:38.108815Z,ALGORITHM,{},YCEE,,Cleve,-33.709339,136.504345,Australia/Adelaide
arp_crl_be,CRL,BRU,BE,Brussels South Charleroi Airport,2023-03-17T13:41:38.108841Z,2023-03-17T13:41:38.108841Z,ALGORITHM_AND_MANUAL_REVIEW,{},EBCI,,Brussels,50.46129,4.457859,Europe/Brussels
arp_jax_us,JAX,JAX,US,Jacksonville International Airport,2023-03-17T13:41:38.108866Z,2023-03-17T13:41:38.108866Z,ALGORITHM,{},KJAX,,Jacksonville,30.494085,-81.687916,America/New_York
arp_sat_us,SAT,SAT,US,San Antonio International Airport,2023-03-17T13:41:38.108892Z,2023-03-17T13:41:38.108892Z,ALGORITHM,{},KSAT,,San Antonio,29.532449,-98.469075,America/Chicago
arp_ijk_ru,IJK,IJK,RU,Izhevsk Airport,2023-03-17T13:41:38.108945Z,2023-03-17T13:41:38.108945Z,ALGORITHM,{},USII,,Izhevsk,56.829027,53.455186,Europe/Samara
arp_xsb_ae,XSB,XSB,AE,Sir Bani Yas Airport,2023-03-17T13:41:38.108971Z,2023-03-17T13:41:38.108971Z,ALGORITHM_AND_MANUAL_REVIEW,{},OMBY,,Sir Bani Yas Island,24.2835,52.581151,Asia/Dubai
arp_bun_co,BUN,BUN,CO,Gerardo Tobar López Airport,2023-03-17T13:41:38.108997Z,2023-03-17T13:41:38.108997Z,ALGORITHM,{},SKBU,,Buenaventura,3.820042,-76.991245,America/Bogota
arp_sxm_sx,SXM,SXM,SX,Princess Juliana International Airport,2023-03-17T13:41:38.109023Z,2023-03-17T13:41:38.109023Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Sint Maarten Princess Juliana International Airport""}",TNCM,,Saint Martin,18.041435,-63.11099,America/Lower_Princes
arp_pdu_uy,PDU,PDU,UY,Tydeo Larre Borges Airport,2023-03-17T13:41:38.109049Z,2023-03-17T13:41:38.109049Z,ALGORITHM,{},SUPU,,Paysandu,-32.362745,-58.065294,America/Montevideo
arp_ean_us,EAN,EAN,US,Phifer Airfield,2023-03-17T13:41:38.117559Z,2023-03-17T13:41:38.117559Z,ALGORITHM,{},KEAN,,Wheatland,42.054223,-104.934921,America/Denver
arp_aat_cn,AAT,AAT,CN,Altay Airport,2023-03-17T13:41:38.117687Z,2023-03-17T13:41:38.117687Z,ALGORITHM,{},ZWAT,,Altay,47.750044,88.085351,Asia/Shanghai
arp_uac_mx,UAC,UAC,MX,San Luis Río Colorado Airport,2023-03-17T13:41:38.117742Z,2023-03-17T13:41:38.117742Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,San Luis Río Colorado,32.444824,-114.798549,America/Hermosillo
arp_ayt_tr,AYT,AYT,TR,Antalya Airport,2023-03-17T13:41:38.117789Z,2023-03-17T13:41:38.117789Z,ALGORITHM,{},LTAI,,Antalya,36.901516,30.801188,Europe/Istanbul
arp_wxn_cn,WXN,WXN,CN,Wanzhou Wuqiao Airport,2023-03-17T13:41:38.117873Z,2023-03-17T13:41:38.117873Z,ALGORITHM_AND_MANUAL_REVIEW,{},ZUWX,,Wanzhou,30.799653,108.432272,Asia/Shanghai
arp_kth_us,KTH,KTH,US,Tikchik Lodge Seaplane Base,2023-03-17T13:41:38.117913Z,2023-03-17T13:41:38.117913Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Tikchik,59.96318,-158.47712,America/Anchorage
arp_tey_is,TEY,TEY,IS,Þingeyri Airport,2023-03-17T13:41:38.117956Z,2023-03-17T13:41:38.117956Z,ALGORITHM_AND_MANUAL_REVIEW,{},BITE,,Þingeyri,65.869743,-23.557293,Atlantic/Reykjavik
arp_vrs_us,VRS,VRS,US,Roy Otten Memorial Airfield,2023-03-17T13:41:38.117995Z,2023-03-17T13:41:38.117995Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Versailles,38.428003,-92.874248,America/Chicago
arp_yqr_ca,YQR,YQR,CA,Regina International Airport,2023-03-17T13:41:38.118035Z,2023-03-17T13:41:38.118035Z,ALGORITHM,{},CYQR,,Regina,50.432731,-104.662288,America/Regina
arp_hgi_sd,HGI,HGI,SS,Paloich Airport,2023-03-17T13:41:38.118077Z,2023-03-17T13:41:38.118077Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Higlieg Airport""}",HSFA,2020-03-02T14:55:47.012887,,10.529067,32.501008,Africa/Juba
arp_zic_cl,ZIC,ZIC,CL,Victoria Airport,2023-03-17T13:41:38.118142Z,2023-03-17T13:41:38.118142Z,ALGORITHM,{},SCTO,,Victoria,-38.246003,-72.348938,America/Santiago
arp_dpg_us,DPG,DPG,US,Michael Army Airfield,2023-03-17T13:41:38.118185Z,2023-03-17T13:41:38.118185Z,ALGORITHM_AND_MANUAL_REVIEW,{},KDPG,,Dugway,40.199392,-112.937312,America/Denver
arp_mxl_mx,MXL,MXL,MX,Mexicali International Airport,2023-03-17T13:41:38.118226Z,2023-03-17T13:41:38.118226Z,ALGORITHM_AND_MANUAL_REVIEW,"{""General Rodolfo Sánchez Taboada International Airport""}",MMML,,Mexicali,32.630115,-115.244103,America/Tijuana
arp_srh_td,SRH,SRH,TD,Sarh Airport,2023-03-17T13:41:38.11827Z,2023-03-17T13:41:38.11827Z,ALGORITHM,{},FTTA,,Sarh,9.14444,18.374399,Africa/Ndjamena
arp_lev_fj,LEV,LEV,FJ,Levuka Airfield,2023-03-17T13:41:38.118312Z,2023-03-17T13:41:38.118312Z,ALGORITHM_AND_MANUAL_REVIEW,{},NFNB,,Levuka,-17.711448,178.758786,Pacific/Fiji
arp_sql_us,SQL,SQL,US,San Carlos Airport,2023-03-17T13:41:38.118359Z,2023-03-17T13:41:38.118359Z,ALGORITHM_AND_MANUAL_REVIEW,{},KSQL,,San Carlos,37.513208,-122.250213,America/Los_Angeles
arp_nli_ru,NLI,NLI,RU,Nikolayevsk-on-Amur Airport,2023-03-17T13:41:38.118401Z,2023-03-17T13:41:38.118401Z,ALGORITHM_AND_MANUAL_REVIEW,{},UHNN,,Khabarovsk,53.154999,140.649994,Asia/Vladivostok
arp_trz_in,TRZ,TRZ,IN,Tiruchirappalli International Airport,2023-03-17T13:41:38.118441Z,2023-03-17T13:41:38.118441Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Trichy Airport""}",VOTR,,Tiruchirappalli,10.76315,78.709369,Asia/Kolkata
arp_jed_sa,JED,JED,SA,King Abdulaziz International Airport,2023-03-17T13:41:38.118481Z,2023-03-17T13:41:38.118481Z,ALGORITHM_AND_MANUAL_REVIEW,{},OEJN,,Jeddah,21.65615,39.178833,Asia/Riyadh
arp_goa_it,GOA,GOA,IT,Genoa Cristoforo Colombo Airport,2023-03-17T13:41:38.118523Z,2023-03-17T13:41:38.118523Z,ALGORITHM_AND_MANUAL_REVIEW,{},LIMJ,,Genoa,44.414714,8.850319,Europe/Rome
arp_rdo_pl,RDO,RDO,PL,Radom Airport,2023-03-17T13:41:38.118563Z,2023-03-17T13:41:38.118563Z,ALGORITHM,{},EPRA,,Radom,51.389198,21.2133,Europe/Warsaw
arp_jkr_np,JKR,JKR,NP,Janakpur Airport,2023-03-17T13:41:38.118607Z,2023-03-17T13:41:38.118607Z,ALGORITHM,{},VNJP,,Janakpur,26.709521,85.923387,Asia/Kathmandu
arp_cih_cn,CIH,CIH,CN,Changzhi Wangcun Airport,2023-03-17T13:41:38.118646Z,2023-03-17T13:41:38.118646Z,ALGORITHM,{},ZBCZ,,Changzhi,36.247196,113.127283,Asia/Shanghai
arp_gem_gq,GEM,GEM,GQ,President Obiang Nguema International Airport,2023-03-17T13:41:38.11871Z,2023-03-17T13:41:38.11871Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Mongomeyen International Airport""}",FGMY,,Mengomeyén,1.681311,11.024823,Africa/Malabo
arp_kvb_se,KVB,KVB,SE,Skövde Airport,2023-03-17T13:41:38.118754Z,2023-03-17T13:41:38.118754Z,ALGORITHM,{},ESGR,,Skövde,58.455288,13.971308,Europe/Stockholm
arp_sxg_zm,SXG,SXG,ZM,Senanga Airport,2023-03-17T13:41:38.118793Z,2023-03-17T13:41:38.118793Z,ALGORITHM,{},FLSN,,Senanga,-16.11283,23.298233,Africa/Lusaka
arp_tfi_pg,TFI,TFI,PG,Tufi Airport,2023-03-17T13:41:38.118833Z,2023-03-17T13:41:38.118833Z,ALGORITHM,{},AYTU,,Tufi,-9.075837,149.320291,Pacific/Port_Moresby
arp_vin_ua,VIN,VIN,UA,Vinnytsia International Airport,2023-03-17T13:41:38.118873Z,2023-03-17T13:41:38.118873Z,ALGORITHM_AND_MANUAL_REVIEW,{},UKWW,,Vinnytsia,49.24229,28.609838,Europe/Kiev
arp_ksi_gn,KSI,KSI,GN,Kissidougou Airport,2023-03-17T13:41:38.118914Z,2023-03-17T13:41:38.118914Z,ALGORITHM,{},GUKU,,Kissidougou,9.160513,-10.124538,Africa/Conakry
arp_afw_us,AFW,FTW,US,Fort Worth Alliance Airport,2023-03-17T13:41:38.118955Z,2023-03-17T13:41:38.118955Z,ALGORITHM,{},KAFW,,Fort Worth,32.987322,-97.316635,America/Chicago
arp_kwa_mh,KWA,KWA,MH,Bucholz Army Airfield,2023-03-17T13:41:38.118994Z,2023-03-17T13:41:38.118994Z,ALGORITHM_AND_MANUAL_REVIEW,{},PKWA,,Kwajalein,8.720424,167.731687,Pacific/Kwajalein
arp_lbp_my,LBP,LBP,MY,Long Banga Airport,2023-03-17T13:41:38.119034Z,2023-03-17T13:41:38.119034Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Long Banga,3.201683,115.40181,Asia/Kuching
arp_skh_np,SKH,SKH,NP,Surkhet Airport,2023-03-17T13:41:38.119074Z,2023-03-17T13:41:38.119074Z,ALGORITHM,{},VNSK,,Surkhet,28.585603,81.635686,Asia/Kathmandu
arp_adg_us,ADG,ADG,US,Lenawee County Airport,2023-03-17T13:41:38.119113Z,2023-03-17T13:41:38.119113Z,ALGORITHM,{},KADG,,Adrian,41.86922,-84.076566,America/Detroit
arp_cmm_gt,CMM,CMM,GT,Carmelita Airport,2023-03-17T13:41:38.119157Z,2023-03-17T13:41:38.119157Z,ALGORITHM,{},MGCR,,Carmelita,17.459766,-90.053516,America/Guatemala
arp_ose_pg,OSE,OSE,PG,Omora Airport,2023-03-17T13:41:38.119197Z,2023-03-17T13:41:38.119197Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Omora,-7.829312,147.081777,Pacific/Port_Moresby
arp_asf_ru,ASF,ASF,RU,Astrakhan Airport,2023-03-17T13:41:38.119241Z,2023-03-17T13:41:38.119241Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Narimanovo Airport""}",URWA,,Astrakhan,46.285333,48.003115,Europe/Astrakhan
arp_bbo_so,BBO,BBO,SO,Berbera Airport,2023-03-17T13:41:38.119284Z,2023-03-17T13:41:38.119284Z,ALGORITHM,{},HCMI,,Berbera,10.390266,44.942341,Africa/Mogadishu
arp_cxl_us,CXL,CXL,US,Calexico International Airport,2023-03-17T13:41:38.119324Z,2023-03-17T13:41:38.119324Z,ALGORITHM,{},KCXL,,Calexico,32.668749,-115.512311,America/Los_Angeles
arp_nbl_pa,NBL,NBL,PA,San Blas Airport,2023-03-17T13:41:38.119374Z,2023-03-17T13:41:38.119374Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Wannukandi Airport""}",MPWN,,San Blas,9.452712,-78.97906,America/Panama
arp_irc_us,IRC,IRC,US,Circle City Airport,2023-03-17T13:41:38.119414Z,2023-03-17T13:41:38.119414Z,ALGORITHM,{},PACR,,Circle,65.830424,-144.075857,America/Anchorage
arp_mcs_ar,MCS,MCS,AR,Monte Caseros Airport,2023-03-17T13:41:38.119473Z,2023-03-17T13:41:38.119473Z,ALGORITHM,{},SARM,,Monte Caseros,-30.271086,-57.640411,America/Cordoba
arp_pkn_id,PKN,PKN,ID,Iskandar Airport,2023-03-17T13:41:38.119513Z,2023-03-17T13:41:38.119513Z,ALGORITHM_AND_MANUAL_REVIEW,{},WAOI,,Pangkalan Bun,-2.704678,111.671158,Asia/Pontianak
arp_bux_cd,BUX,BUX,CD,Bunia Airport,2023-03-17T13:41:38.119551Z,2023-03-17T13:41:38.119551Z,ALGORITHM,{},FZKA,,Bunia,1.566013,30.220822,Africa/Lubumbashi
arp_txe_id,TXE,TXE,ID,Takengon Rembele Airport,2023-03-17T13:41:38.119593Z,2023-03-17T13:41:38.119593Z,ALGORITHM_AND_MANUAL_REVIEW,{},WITK,,Takengon,4.724612,96.849698,Asia/Jakarta
arp_phs_th,PHS,PHS,TH,Phitsanulok Airport,2023-03-17T13:41:38.119638Z,2023-03-17T13:41:38.119638Z,ALGORITHM,{},VTPP,,Phitsanulok,16.782951,100.279055,Asia/Bangkok
arp_bjh_np,BJH,BJH,NP,Bajhang Airport,2023-03-17T13:41:38.119691Z,2023-03-17T13:41:38.119691Z,ALGORITHM,{},VNBG,,Bajhang,29.538717,81.184468,Asia/Katmandu
arp_stn_gb,STN,LON,GB,London Stansted Airport,2023-03-17T13:41:38.119732Z,2023-03-17T13:41:38.119732Z,ALGORITHM,{},EGSS,,London,51.885508,0.236933,Europe/London
arp_inq_ie,INQ,INQ,IE,Inisheer Airport,2023-03-17T13:41:38.119773Z,2023-03-17T13:41:38.119773Z,ALGORITHM_AND_MANUAL_REVIEW,{},EIIR,,Inisheer,53.064834,-9.51135,Europe/Dublin
arp_kco_tr,KCO,KCO,TR,Cengiz Topel Airport,2023-03-17T13:41:38.119814Z,2023-03-17T13:41:38.119814Z,ALGORITHM_AND_MANUAL_REVIEW,{},LTBQ,,Kocaeli,40.737663,30.097249,Europe/Istanbul
arp_ccn_af,CCN,CCN,AF,Chaghcharan Airport,2023-03-17T13:41:38.119854Z,2023-03-17T13:41:38.119854Z,ALGORITHM_AND_MANUAL_REVIEW,{},OACC,,Chaghcharan,34.527867,65.274321,Asia/Kabul
arp_yya_cn,YYA,YYA,CN,"Big Bay Yacht Club Airport,Sanhe Airport",2023-03-17T13:41:38.119892Z,2023-03-17T13:41:38.119892Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Yueyang Sanhe Airport""}",,,Yueyang,29.313502,113.277568,Asia/Shanghai
arp_okg_cg,OKG,OKG,CG,Okoyo Airport,2023-03-17T13:41:38.119933Z,2023-03-17T13:41:38.119933Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Okoyo,-1.450247,15.071954,Africa/Brazzaville
arp_yqg_ca,YQG,YQG,CA,Windsor International Airport,2023-03-17T13:41:38.119972Z,2023-03-17T13:41:38.119972Z,ALGORITHM_AND_MANUAL_REVIEW,{},CYQG,,Windsor,42.274966,-82.954272,America/Toronto
arp_hln_us,HLN,HLN,US,Helena Regional Airport,2023-03-17T13:41:38.120015Z,2023-03-17T13:41:38.120015Z,ALGORITHM,{},KHLN,,Helena,46.608355,-111.986534,America/Denver
arp_vic_it,VIC,VIC,IT,Vicenza Airport,2023-03-17T13:41:38.120061Z,2023-03-17T13:41:38.120061Z,ALGORITHM_AND_MANUAL_REVIEW,{},LIPT,,Vicenza,45.570006,11.530184,Europe/Rome
arp_rmd_in,RMD,RMD,IN,Ramagundam Airport,2023-03-17T13:41:38.120101Z,2023-03-17T13:41:38.120101Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Basanth Nagar Airport""}",VORG,,Ramagundam,18.701098,79.392049,Asia/Kolkata
arp_cdb_us,CDB,CDB,US,Cold Bay Airport,2023-03-17T13:41:38.120144Z,2023-03-17T13:41:38.120144Z,ALGORITHM,{},PACD,,Cold Bay,55.204603,-162.723539,America/Nome
arp_apk_pf,APK,APK,PF,Apataki Airport,2023-03-17T13:41:38.120183Z,2023-03-17T13:41:38.120183Z,ALGORITHM,{},NTGD,,Apataki,-15.574028,-146.414483,Pacific/Tahiti
arp_aai_br,AAI,AAI,BR,Arraias Airport,2023-03-17T13:41:38.120229Z,2023-03-17T13:41:38.120229Z,ALGORITHM_AND_MANUAL_REVIEW,{},SWRA,,Arraias,-12.96849,-46.858224,America/Araguaina
arp_mjn_mg,MJN,MJN,MG,Amborovy Airport,2023-03-17T13:41:38.120268Z,2023-03-17T13:41:38.120268Z,ALGORITHM,{},FMNM,,Mahajanga,-15.666615,46.351032,Indian/Antananarivo
arp_bge_us,BGE,BGE,US,Decatur County Industrial Air Park,2023-03-17T13:41:38.120307Z,2023-03-17T13:41:38.120307Z,ALGORITHM,{},KBGE,,Bainbridge,30.973492,-84.6363,America/New_York
arp_kem_fi,KEM,KEM,FI,Kemi-Tornio Airport,2023-03-17T13:41:38.120356Z,2023-03-17T13:41:38.120356Z,ALGORITHM_AND_MANUAL_REVIEW,{},EFKE,,Kemi,65.779386,24.581285,Europe/Helsinki
arp_hlc_us,HLC,HLC,US,Hill City Municipal Airport,2023-03-17T13:41:38.120397Z,2023-03-17T13:41:38.120397Z,ALGORITHM,{},KHLC,,Hill City,39.37626,-99.833135,America/Chicago
arp_bhf_co,BHF,BHF,CO,Bahía Cupica Airport,2023-03-17T13:41:38.120436Z,2023-03-17T13:41:38.120436Z,ALGORITHM_AND_MANUAL_REVIEW,{},SKCP,,Bahía Cupica,6.202222,-77.394932,America/Bogota
arp_hth_us,HTH,HTH,US,Hawthorne Industrial Airport,2023-03-17T13:41:38.120478Z,2023-03-17T13:41:38.120478Z,ALGORITHM_AND_MANUAL_REVIEW,{},KHTH,,Hawthorne,38.544338,-118.633573,America/Los_Angeles
arp_ysk_ca,YSK,YSK,CA,Sanikiluaq Airport,2023-03-17T13:41:38.120522Z,2023-03-17T13:41:38.120522Z,ALGORITHM,{},CYSK,,Sanikiluaq,56.537195,-79.246513,America/Iqaluit
arp_mdn_us,MDN,MDN,US,Madison Municipal Airport,2023-03-17T13:41:38.120563Z,2023-03-17T13:41:38.120563Z,ALGORITHM,{},KIMS,,Madison,38.759817,-85.464797,America/Indiana/Indianapolis
arp_bsm_ir,BSM,BSM,IR,Bishe Kola Air Base,2023-03-17T13:41:38.120603Z,2023-03-17T13:41:38.120603Z,ALGORITHM,{},OINJ,,Amol,36.655429,52.349149,Asia/Tehran
arp_xch_cx,XCH,XCH,CX,Christmas Island Airport,2023-03-17T13:41:38.120642Z,2023-03-17T13:41:38.120642Z,ALGORITHM,{},YPXM,,Christmas Island,-10.450956,105.689236,Indian/Christmas
arp_oks_us,OKS,OKS,US,Garden County Airport,2023-03-17T13:41:38.120696Z,2023-03-17T13:41:38.120696Z,ALGORITHM,{},KOKS,,Oshkosh,41.400059,-102.352664,America/Denver
arp_yqs_ca,YQS,YQS,CA,St. Thomas Municipal Airport,2023-03-17T13:41:38.120736Z,2023-03-17T13:41:38.120736Z,ALGORITHM_AND_MANUAL_REVIEW,{},CYQS,,St Thomas,42.772279,-81.107691,America/Toronto
arp_dlb_pg,DLB,DLB,PG,Dalbertis Airport,2023-03-17T13:41:38.120778Z,2023-03-17T13:41:38.120778Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Dalbertis,56.741667,23.891111,Pacific/Port_Moresby
arp_bdt_cd,BDT,BDT,CD,Gbadolite Airport,2023-03-17T13:41:38.120816Z,2023-03-17T13:41:38.120816Z,ALGORITHM,{},FZFD,,Gbadolite,4.253162,20.975322,Africa/Kinshasa
arp_yzh_ca,YZH,YZH,CA,Slave Lake Airport,2023-03-17T13:41:38.120855Z,2023-03-17T13:41:38.120855Z,ALGORITHM,{},CYZH,,Slave Lake,55.29319,-114.776354,America/Edmonton
arp_nsi_cm,NSI,YAO,CM,Yaoundé Nsimalen International Airport,2023-03-17T13:41:38.120896Z,2023-03-17T13:41:38.120896Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Yaounde Airport""}",FKYS,,Yaoundé,3.714536,11.548761,Africa/Douala
arp_bqe_gw,BQE,BQE,GW,Bubaque Airport,2023-03-17T13:41:38.120936Z,2023-03-17T13:41:38.120936Z,ALGORITHM,{},GGBU,,Bubaque,11.297971,-15.838304,Africa/Bissau
arp_muk_ck,MUK,MUK,CK,Mauke Airport,2023-03-17T13:41:38.120983Z,2023-03-17T13:41:38.120983Z,ALGORITHM,{},NCMK,,Mauke Island,-20.136337,-157.344876,Pacific/Rarotonga
arp_hpy_us,HPY,HPY,US,Baytown Airport,2023-03-17T13:41:38.121025Z,2023-03-17T13:41:38.121025Z,ALGORITHM,{},KHPY,,Baytown,29.786161,-94.953019,America/Chicago
arp_unn_th,UNN,UNN,TH,Ranong Airport,2023-03-17T13:41:38.121063Z,2023-03-17T13:41:38.121063Z,ALGORITHM,{},VTSR,,Ranong,9.775773,98.586333,Asia/Bangkok
arp_dgk_mz,DGK,DGK,PK,Dera Ghazi Khan International Airport,2023-03-17T13:41:38.121115Z,2023-03-17T13:41:38.121115Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Dugong Beach Lodge Airport""}",,2020-03-02T14:55:47.012887,,29.960734,70.490607,Asia/Karachi
arp_cce_gp,CCE,CAI,GP,Grand Case-Espérance Airport,2023-03-17T13:41:38.121181Z,2023-03-17T13:41:38.121181Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Cairo,18.100423,-63.049779,America/Marigot
arp_wgp_id,WGP,WGP,ID,Umbu Mehang Kunda Airport,2023-03-17T13:41:38.121225Z,2023-03-17T13:41:38.121225Z,ALGORITHM,{},WADW,,Waingapu,-9.669232,120.301346,Asia/Makassar
arp_cbm_us,CBM,UBS,US,Columbus Air Force Base,2023-03-17T13:41:38.121269Z,2023-03-17T13:41:38.121269Z,ALGORITHM_AND_MANUAL_REVIEW,{},KCBM,,Columbus,33.643024,-88.445894,America/Chicago
arp_ldj_us,LDJ,LDJ,US,Linden Airport,2023-03-17T13:41:38.121311Z,2023-03-17T13:41:38.121311Z,ALGORITHM,{},KLDJ,,Linden,40.61656,-74.24398,America/New_York
arp_rbv_sb,RBV,RBV,SB,Ramata Airport,2023-03-17T13:41:38.121363Z,2023-03-17T13:41:38.121363Z,ALGORITHM_AND_MANUAL_REVIEW,{},AGRM,,Ramata,-8.16806,157.643005,Pacific/Guadalcanal
arp_usj_kz,USJ,USJ,KZ,Usharal Airport,2023-03-17T13:41:38.12141Z,2023-03-17T13:41:38.12141Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Usharal,46.190785,80.831093,Asia/Almaty
arp_kde_pg,KDE,KDE,PG,Koroba Airport,2023-03-17T13:41:38.12145Z,2023-03-17T13:41:38.12145Z,ALGORITHM_AND_MANUAL_REVIEW,{},AYOW,,Koroba,-5.695776,142.744132,Pacific/Port_Moresby
arp_mga_ni,MGA,MGA,NI,Augusto Cesar Sandino International Airport,2023-03-17T13:41:38.121497Z,2023-03-17T13:41:38.121497Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Managua International Airport""}",MNMG,,Managua,12.14233,-86.169011,America/Managua
arp_htt_cn,HTT,HTT,CN,Huatugou Airport,2023-03-17T13:41:38.121536Z,2023-03-17T13:41:38.121536Z,ALGORITHM_AND_MANUAL_REVIEW,{},ZLHX,,Huatugou,38.201984,90.841495,Asia/Shanghai
arp_rpv_au,RPV,RPV,AU,Roper Valley Airport,2023-03-17T13:41:38.121576Z,2023-03-17T13:41:38.121576Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Roper Valley,-14.920141,134.049238,Australia/Darwin
arp_alr_nz,ALR,ALR,NZ,Alexandra Airport,2023-03-17T13:41:38.121618Z,2023-03-17T13:41:38.121618Z,ALGORITHM,{},NZLX,,Alexandra,-45.213504,169.371742,Pacific/Auckland
arp_sjt_us,SJT,SJT,US,San Angelo Regional Airport,2023-03-17T13:41:38.121667Z,2023-03-17T13:41:38.121667Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Mathis Field Airport""}",KSJT,,San Angelo,31.357383,-100.499524,America/Chicago
arp_bfo_zw,BFO,BFO,ZW,Buffalo Range Airport,2023-03-17T13:41:38.121709Z,2023-03-17T13:41:38.121709Z,ALGORITHM,{},FVCZ,,Chiredzi,-21.008481,31.578481,Africa/Harare
arp_bbc_us,BBC,BBC,US,Bay City Municipal Airport,2023-03-17T13:41:38.121747Z,2023-03-17T13:41:38.121747Z,ALGORITHM,{},KBYY,,Bay City,28.973285,-95.863486,America/Chicago
arp_mck_us,MCK,MCK,US,McCook Ben Nelson Regional Airport,2023-03-17T13:41:38.121784Z,2023-03-17T13:41:38.121784Z,ALGORITHM_AND_MANUAL_REVIEW,{},KMCK,,McCook,40.206288,-100.592043,America/Chicago
arp_mqu_co,MQU,MQU,CO,Mariquita Airport,2023-03-17T13:41:38.121822Z,2023-03-17T13:41:38.121822Z,ALGORITHM,{},SKQU,,Mariquita,5.210637,-74.884254,America/Bogota
arp_alb_us,ALB,ALB,US,Albany International Airport,2023-03-17T13:41:38.121861Z,2023-03-17T13:41:38.121861Z,ALGORITHM,{},KALB,,Albany,42.748505,-73.803597,America/New_York
arp_umu_br,UMU,UMU,BR,Umuarama Airport,2023-03-17T13:41:38.121904Z,2023-03-17T13:41:38.121904Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Orlando de Carvalho Airport""}",SSUM,,Umuarama,-23.798418,-53.314232,America/Sao_Paulo
arp_pnx_us,PNX,PNX,US,North Texas Regional Airport,2023-03-17T13:41:38.121943Z,2023-03-17T13:41:38.121943Z,ALGORITHM,{},KGYI,,Sherman/Denison,33.713218,-96.669073,America/Chicago
arp_kcb_sr,KCB,KCB,SR,Tepoe Airstrip,2023-03-17T13:41:38.121981Z,2023-03-17T13:41:38.121981Z,ALGORITHM_AND_MANUAL_REVIEW,{},SMTP,,Kasikasima,3.156827,-55.716283,America/Paramaribo
